episode,episode_return_mean,episode_return_q1,episode_return_q3,episode_return_iqr,steps_mean,steps_q1,steps_q3,steps_iqr,mean_abs_td_error_mean,mean_abs_td_error_q1,mean_abs_td_error_q3,mean_abs_td_error_iqr,mean_abs_q_change_mean,mean_abs_q_change_q1,mean_abs_q_change_q3,mean_abs_q_change_iqr,exploration_ratio_mean,exploration_ratio_q1,exploration_ratio_q3,exploration_ratio_iqr,q_table_size_mean,q_table_size_q1,q_table_size_q3,q_table_size_iqr,q_table_nonzero_mean,q_table_nonzero_q1,q_table_nonzero_q3,q_table_nonzero_iqr,max_q_value_mean,max_q_value_q1,max_q_value_q3,max_q_value_iqr,mean_q_value_mean,mean_q_value_q1,mean_q_value_q3,mean_q_value_iqr,action_entropy_mean,action_entropy_q1,action_entropy_q3,action_entropy_iqr,td_error_std_mean,td_error_std_q1,td_error_std_q3,td_error_std_iqr,q_change_std_mean,q_change_std_q1,q_change_std_q3,q_change_std_iqr,unique_states_visited_mean,unique_states_visited_q1,unique_states_visited_q3,unique_states_visited_iqr
36,34.2,8.0,11.0,3.0,34.2,8.0,11.0,3.0,1.3363323782796295,1.2480342925257075,1.32722217669547,0.07918788416976241,0.1336332378279629,0.1248034292525707,0.132722217669547,0.00791878841697631,0.0150375939849624,0.0,0.0,0.0,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,6.353578622811209,6.326030842459794,6.381126403162626,0.05509556070283228,2.678350028789624,2.6196160741553687,2.73708398342388,0.11746790926851114,0.0,0.0,-0.0,-0.0,0.6222450010618377,0.5969164774830998,0.6475735246405754,0.05065704715747554,0.0622245001061837,0.05969164774830995,0.06475735246405745,0.0050657047157475,2.0,2.0,2.0,0.0
37,9.4,9.0,10.0,1.0,9.4,9.0,10.0,1.0,1.1671777026068135,1.0826695873602048,1.2145169222238903,0.1318473348636855,0.11671777026068134,0.1082669587360204,0.121451692222389,0.013184733486368602,0.04,0.0,0.1,0.1,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,6.726923983166845,6.697147908866167,6.756700057467523,0.05955214860135527,2.7048571460486093,2.6451137252897667,2.7646005668074523,0.11948684151768552,0.0,0.0,-0.0,-0.0,0.6447674113838527,0.626498666140842,0.6630361566268634,0.036537490486021396,0.0644767411383852,0.06264986661408414,0.06630361566268625,0.0036537490486021063,3.0,3.0,3.0,0.0
38,8.6,8.0,9.0,1.0,8.6,8.0,9.0,1.0,1.3479552476095538,1.2350279947520395,1.3290730203876664,0.09404502563562689,0.13479552476095535,0.123502799475204,0.1329073020387666,0.009404502563562608,0.06999999999999999,0.0,0.125,0.125,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,6.726923983166845,6.697147908866167,6.756700057467523,0.05955214860135527,2.7345677615556205,2.6764746937113975,2.7926608293998436,0.11618613568844616,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,0.8652079825196382,0.7361402045248784,0.994275760514398,0.25813555598951965,0.08652079825196385,0.07361402045248788,0.09942757605143981,0.02581355559895193,2.0,2.0,2.0,0.0
39,13.4,10.0,10.0,0.0,13.4,10.0,10.0,0.0,1.6459052946208785,1.3755174949649107,1.44899120945317,0.07347371448825935,0.1645905294620878,0.1375517494964911,0.144899120945317,0.007347371448825912,0.11481481481481479,0.074074074074074,0.1,0.025925925925926005,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,6.881432265407202,6.861214510335677,6.901650020478727,0.040435510143050024,2.7947116315748,2.7346784731518117,2.854744789997788,0.12006631684597613,0.0,0.0,-0.0,-0.0,1.1429285921500045,1.1240465935511914,1.1618105907488179,0.037763997197626464,0.11429285921500044,0.11240465935511906,0.11618105907488183,0.003776399719762763,4.0,4.0,4.0,0.0
40,33.2,11.0,12.0,1.0,33.2,11.0,12.0,1.0,1.6277167237865302,1.61809988958368,1.694841431215959,0.07674154163227898,0.16277167237865303,0.161809988958368,0.1694841431215961,0.007674154163228086,0.06930894308943089,0.0,0.125,0.125,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,6.881432265407202,6.861214510335677,6.901650020478727,0.040435510143050024,2.8477004792842795,2.768926736807146,2.926474221761413,0.15754748495426707,0.2252806044331523,0.11264030221657614,0.3379209066497284,0.22528060443315226,0.8588220471442076,0.7321290255237572,0.9855150687646581,0.25338604324090086,0.08588220471442079,0.0732129025523758,0.0985515068764658,0.025338604324090006,2.5,2.25,2.75,0.5
41,39.4,10.0,11.0,1.0,39.4,10.0,11.0,1.0,1.348294107624293,1.1253025057709238,1.5775053145345743,0.4522028087636505,0.1348294107624293,0.1125302505770924,0.1577505314534575,0.04522028087636509,0.15935483870967743,0.0,0.3,0.3,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.110318636851508,7.090959237094266,7.12967803660875,0.0387187995144842,2.8685559725155176,2.7890132572101978,2.948098687820837,0.1590854306106393,0.0,0.0,-0.0,-0.0,0.5831585920125054,0.576605075603654,0.5897121084213568,0.013107032817702757,0.05831585920125055,0.05766050756036542,0.05897121084213568,0.0013107032817702563,3.0,3.0,3.0,0.0
42,9.6,9.0,10.0,1.0,9.6,9.0,10.0,1.0,1.583779502011804,1.4732514696199313,1.7689086668047167,0.29565719718478545,0.15837795020118037,0.1473251469619931,0.1768908666804717,0.0295657197184786,0.10222222222222221,0.0,0.2,0.2,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.316188198763383,7.297881037236033,7.334495360290733,0.03661432305469958,2.923800435664857,2.842429957460745,3.0051709138689695,0.1627409564082245,0.0,0.0,-0.0,-0.0,1.0982132589609266,1.0963999323419902,1.100026585579863,0.0036266532378728122,0.1098213258960927,0.1096399932341991,0.1100026585579863,0.0003626653237872035,4.0,4.0,4.0,0.0
43,8.6,8.0,9.0,1.0,8.6,8.0,9.0,1.0,1.332865551123426,1.1859986142870302,1.53416182717952,0.34816321289248986,0.13328655511234255,0.118599861428703,0.153416182717952,0.03481632128924898,0.04444444444444444,0.0,0.1111111111111111,0.1111111111111111,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.316188198763383,7.297881037236033,7.334495360290733,0.03661432305469958,2.9397825369886412,2.858214476804703,3.02135059717258,0.16313612036787672,0.18838508062821835,0.09419254031410917,0.2825776209423275,0.18838508062821835,0.6975380050991657,0.6708977743884951,0.7241782358098363,0.05328046142134124,0.0697538005099165,0.0670897774388495,0.0724178235809835,0.005328046142134002,2.0,2.0,2.0,0.0
44,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,1.4381950664482903,1.3487786197583118,1.5294234986510225,0.18064487889271064,0.14381950664482898,0.1348778619758311,0.1529423498651024,0.018064487889271313,0.08888888888888888,0.1111111111111111,0.1111111111111111,0.0,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.316188198763383,7.297881037236033,7.334495360290733,0.03661432305469958,2.993855396044448,2.9116500939268617,3.0760606981620344,0.16441060423517273,0.0,0.0,-0.0,-0.0,1.066210513761678,1.0424962386215877,1.089924788901768,0.04742855028018034,0.10662105137616774,0.10424962386215872,0.10899247889017677,0.00474285502801805,3.0,3.0,3.0,0.0
45,17.6,10.0,15.0,5.0,17.6,10.0,15.0,5.0,1.7372741516471268,1.473816096871089,1.7692780985115932,0.2954620016405043,0.17372741516471266,0.1473816096871089,0.1769278098511593,0.029546200164050407,0.11246753246753245,0.0909090909090909,0.1,0.009090909090909108,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.358530091762653,7.341805745426373,7.375254438098933,0.03344869267256012,3.0453114489859336,2.9610752662081894,3.1295476317636783,0.16847236555548895,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,1.0941078976964695,1.0765030109943035,1.1117127843986356,0.03520977340433218,0.10941078976964685,0.10765030109943022,0.11117127843986348,0.0035209773404332595,4.0,4.0,4.0,0.0
46,14.2,9.0,13.0,4.0,14.2,9.0,13.0,4.0,1.825833813739178,1.6033708741159427,1.9302631431629973,0.3268922690470546,0.1825833813739178,0.1603370874115943,0.1930263143162998,0.03268922690470549,0.09725806451612902,0.0,0.1612903225806451,0.1612903225806451,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.358530091762653,7.341805745426373,7.375254438098933,0.03344869267256012,3.0962603656574714,3.0166234264941103,3.1758973048208325,0.15927387832672224,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,1.1283745700598864,1.0974446232314887,1.1593045168882843,0.06185989365679556,0.11283745700598855,0.10974446232314873,0.11593045168882837,0.006185989365679642,3.0,3.0,3.0,0.0
47,10.8,10.0,11.0,1.0,10.8,10.0,11.0,1.0,1.6589261158915065,1.2227094250401775,2.1303182609281084,0.9076088358879308,0.16589261158915056,0.1222709425040176,0.2130318260928108,0.0907608835887932,0.05818181818181818,0.0,0.1,0.1,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.241644388193675,7.090064264743827,7.393224511643524,0.3031602468996972,3.1579177639414837,3.0789071487124744,3.2369283791704935,0.15802123045801908,0.2957360402026994,0.29128601162943,0.30018606877596876,0.008900057146538742,1.3983142090172405,1.1515171363404804,1.6451112816940006,0.4935941453535202,0.1398314209017239,0.11515171363404784,0.16451112816939994,0.0493594145353521,4.0,4.0,4.0,0.0
48,14.2,10.0,14.0,4.0,14.2,10.0,14.0,4.0,1.6319791070814471,1.4444852747067816,1.6268300589291047,0.18234478422232314,0.16319791070814477,0.1444485274706782,0.1626830058929103,0.01823447842223208,0.12883116883116882,0.0714285714285714,0.2,0.12857142857142861,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.361640954888141,7.2180639819450345,7.505217927831248,0.2871539458862138,3.2009065089983375,3.120814755441939,3.280998262554736,0.16018350711279705,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,1.0699036347153559,1.0218616249139696,1.1179456445167422,0.09608401960277257,0.10699036347153545,0.10218616249139677,0.11179456445167413,0.00960840196027736,4.0,4.0,4.0,0.0
49,11.0,10.0,11.0,1.0,11.0,10.0,11.0,1.0,1.4816242554329893,1.2919666709346165,1.5810523890081516,0.2890857180735351,0.14816242554329895,0.1291966670934615,0.1581052389008152,0.028908571807353706,0.18103896103896103,0.1,0.2142857142857142,0.11428571428571419,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.293810245558261,7.154218933695649,7.433401557420874,0.27918262372522484,3.257824867345726,3.177254677846902,3.3383950568445497,0.16114037899764755,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,1.2007933385125429,1.166058879517257,1.2355277975078285,0.06946891799057142,0.1200793338512543,0.11660588795172569,0.1235527797507829,0.006946891799057206,4.0,4.0,4.0,0.0
50,34.2,10.0,10.0,0.0,34.2,10.0,10.0,0.0,1.2984872564945131,1.185840726919078,1.3813410672148374,0.19550034029575936,0.12984872564945124,0.1185840726919078,0.1381341067214838,0.019550034029576002,0.1598473282442748,0.1,0.2,0.1,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.574446592658246,7.440495302606557,7.708397882709935,0.2679025801033781,3.27439566534202,3.1952289005636483,3.353562430120391,0.15833352955674274,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,0.7829161275263553,0.7018790012103573,0.8639532538423533,0.16207425263199604,0.0782916127526355,0.0701879001210357,0.0863953253842353,0.0162074252631996,3.0,3.0,3.0,0.0
51,11.4,9.0,11.0,2.0,11.4,9.0,11.0,2.0,1.834351103156631,1.4159911085779329,2.2896168954785154,0.8736257869005826,0.18343511031566306,0.1415991108577932,0.2289616895478516,0.0873625786900584,0.0919191919191919,0.0,0.1666666666666666,0.1666666666666666,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.574446592658246,7.440495302606557,7.708397882709935,0.2679025801033781,3.3038433688551367,3.227872476904051,3.3798142608062225,0.1519417839021715,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,0.745310872309248,0.727017968016735,0.7636037766017609,0.036585808585025914,0.07453108723092475,0.07270179680167342,0.07636037766017607,0.0036585808585026525,2.0,2.0,2.0,0.0
52,9.4,9.0,9.0,0.0,9.4,9.0,9.0,0.0,1.3749176471130462,1.2630643237392245,1.451371191620716,0.18830686788149142,0.1374917647113046,0.1263064323739224,0.1451371191620716,0.018830686788149198,0.11111111111111112,0.0,0.2222222222222222,0.2222222222222222,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.574446592658246,7.440495302606557,7.708397882709935,0.2679025801033781,3.336489732263624,3.266180643231429,3.40679882129582,0.14061817806439114,0.15231804867461904,0.07615902433730952,0.22847707301192854,0.152318048674619,0.7269403972012167,0.7217052198935152,0.7321755745089183,0.010470354615403132,0.07269403972012164,0.07217052198935142,0.07321755745089188,0.0010470354615404603,2.0,2.0,2.0,0.0
53,14.8,8.0,9.0,1.0,14.8,8.0,9.0,1.0,1.3756983800816134,1.261330511247442,1.531837562620852,0.27050705137341,0.13756983800816136,0.1261330511247442,0.1531837562620852,0.02705070513734098,0.13444444444444445,0.1111111111111111,0.125,0.013888888888888895,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.574446592658246,7.440495302606557,7.708397882709935,0.2679025801033781,3.368755305798102,3.298398466436277,3.4391121451599274,0.14071367872365048,0.0,0.0,-0.0,-0.0,0.8293830759999172,0.7889299006478792,0.8698362513519552,0.08090635070407604,0.0829383075999917,0.0788929900647879,0.0869836251351955,0.008090635070407609,3.0,3.0,3.0,0.0
54,9.4,9.0,9.0,0.0,9.4,9.0,9.0,0.0,1.3609106021261426,1.2256510714099904,1.278912030855403,0.05326095944541254,0.13609106021261425,0.122565107140999,0.1278912030855402,0.005326095944541198,0.06262626262626261,0.0,0.0909090909090909,0.0909090909090909,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.574446592658246,7.440495302606557,7.708397882709935,0.2679025801033781,3.401683690791404,3.326342939615896,3.477024441966912,0.15068150235101596,0.23706965652891865,0.11853482826445932,0.355604484793378,0.23706965652891865,0.8426630589062185,0.751075502620192,0.934250615192245,0.183175112572053,0.0842663058906217,0.07510755026201904,0.09342506151922435,0.018317511257205307,2.0,2.0,2.0,0.0
55,13.0,10.0,12.0,2.0,13.0,10.0,12.0,2.0,1.4546816054096792,1.2031244844114617,1.764168757663083,0.5610442732516212,0.14546816054096784,0.1203124484411462,0.1764168757663081,0.056104427325161896,0.21303030303030304,0.0833333333333333,0.4,0.3166666666666667,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.593730957925994,7.356965944449842,7.830495971402147,0.4735300269523055,3.4303326655475295,3.358455172364863,3.502210158730196,0.1437549863653329,0.2957360402026994,0.29128601162943,0.30018606877596876,0.008900057146538742,0.7608776932967362,0.4920491403097131,1.0297062462837592,0.537657105974046,0.0760877693296737,0.049204914030971394,0.102970624628376,0.053765710597404606,3.5,3.25,3.75,0.5
56,10.4,10.0,11.0,1.0,10.4,10.0,11.0,1.0,1.5987141101986635,1.3530808710594733,1.8287590295082488,0.4756781584487755,0.1598714110198663,0.1353080871059472,0.1828759029508249,0.04756781584487771,0.2675757575757576,0.1818181818181818,0.3,0.1181818181818182,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.552274399817922,7.235624223968257,7.868924575667587,0.6333003516993303,3.5107822922862533,3.420660543719513,3.6009040408529938,0.18024349713348098,0.2957360402026994,0.29128601162943,0.30018606877596876,0.008900057146538742,1.3690462729951083,1.2985867973069667,1.43950574868325,0.1409189513762834,0.1369046272995108,0.1298586797306966,0.14395057486832502,0.01409189513762843,4.0,4.0,4.0,0.0
57,8.8,9.0,9.0,0.0,8.8,9.0,9.0,0.0,1.207541775514157,1.1918404737250627,1.2571399065646458,0.06529943283958306,0.12075417755141564,0.1191840473725062,0.1257139906564646,0.006529943283958409,0.13611111111111113,0.1111111111111111,0.125,0.013888888888888895,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.552274399817922,7.235624223968257,7.868924575667587,0.6333003516993303,3.530906039921743,3.4376825287103414,3.6241295511331453,0.18644702242280387,0.17441604792151594,0.08720802396075797,0.2616240718822739,0.1744160479215159,0.4597959002182161,0.35175884916998246,0.5678329512664497,0.21607410209646727,0.0459795900218217,0.03517588491699835,0.056783295126645046,0.021607410209646696,2.0,2.0,2.0,0.0
58,10.0,9.0,11.0,2.0,10.0,9.0,11.0,2.0,1.3169571618229532,1.2162103285349022,1.3856880714739546,0.16947774293905238,0.1316957161822952,0.1216210328534903,0.1385688071473953,0.01694777429390501,0.10080808080808079,0.0909090909090909,0.1111111111111111,0.020202020202020207,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.726613062951957,7.440024709464427,8.013201416439486,0.5731767069750591,3.5734114621766047,3.478968473147034,3.6678544512061757,0.18888597805914165,0.0,0.0,-0.0,-0.0,0.7456952306190159,0.7036135553742624,0.7877769058637694,0.08416335048950696,0.0745695230619015,0.07036135553742615,0.07877769058637685,0.008416335048950702,4.0,4.0,4.0,0.0
59,29.0,11.0,11.0,0.0,29.0,11.0,11.0,0.0,1.4381550164051824,1.4085530746619634,1.4378153815084334,0.02926230684646991,0.14381550164051818,0.1408553074661963,0.1437815381508433,0.0029262306846470076,0.1057754010695187,0.0909090909090909,0.1470588235294117,0.05614973262032079,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.882634928993474,7.622678680085685,8.142591177901261,0.519912497815576,3.5907484038730217,3.4961014407177506,3.6853953670282933,0.18929392631054265,0.15231804867461904,0.07615902433730952,0.22847707301192854,0.152318048674619,0.6546132264868885,0.6346879242779829,0.6745385286957939,0.039850604417810964,0.0654613226486888,0.06346879242779825,0.06745385286957935,0.003985060441781096,3.0,3.0,3.0,0.0
60,10.4,9.0,10.0,1.0,10.4,9.0,10.0,1.0,1.4849035239133932,1.2612713889854623,1.394429251764299,0.1331578627788368,0.14849035239133923,0.1261271388985461,0.1394429251764297,0.013315786277883601,0.10317460317460317,0.0,0.2222222222222222,0.2222222222222222,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.882634928993474,7.622678680085685,8.142591177901261,0.519912497815576,3.62915213686037,3.5342900361247453,3.724014237595995,0.18972420147124947,0.0,0.0,-0.0,-0.0,0.6963250057438437,0.6522483900793455,0.7404016214083418,0.08815323132899622,0.06963250057438425,0.06522483900793442,0.07404016214083407,0.00881532313289965,3.0,3.0,3.0,0.0
61,10.4,10.0,11.0,1.0,10.4,10.0,11.0,1.0,1.3851295676805415,1.2427158731236414,1.444506954556131,0.2017910814324897,0.1385129567680541,0.1242715873123642,0.1444506954556131,0.020179108143248886,0.17898989898989898,0.0909090909090909,0.2222222222222222,0.13131313131313133,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,7.882634928993474,7.622678680085685,8.142591177901261,0.519912497815576,3.656251845789089,3.5630917352574425,3.7494119563207358,0.18632022106329327,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,0.7468194893870705,0.6927908967503211,0.8008480820238201,0.10805718527349895,0.07468194893870705,0.06927908967503213,0.08008480820238198,0.01080571852734985,2.0,2.0,2.0,0.0
62,9.4,9.0,10.0,1.0,9.4,9.0,10.0,1.0,1.3712092233204431,1.1674398544884914,1.4267000438877315,0.2592601893992401,0.13712092233204426,0.116743985448849,0.1426700043887731,0.025926018939924092,0.042222222222222223,0.0,0.1,0.1,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,8.035082963790451,7.8008031794415205,8.269362748139383,0.4685595686978621,3.6664658870933584,3.575565666824242,3.7573661073624747,0.18180044053823252,0.1625414866957241,0.08127074334786205,0.24381223004358615,0.1625414866957241,0.4850972048084339,0.38754408917462646,0.5826503204422412,0.19510623126761473,0.0485097204808433,0.03875440891746255,0.05826503204422405,0.019510623126761502,3.0,3.0,3.0,0.0
63,9.4,9.0,10.0,1.0,9.4,9.0,10.0,1.0,1.3694117830719628,1.3044287606485074,1.441892203865129,0.13746344321662152,0.13694117830719615,0.1304428760648508,0.1441892203865127,0.013746344321661885,0.15207070707070708,0.1,0.2222222222222222,0.1222222222222222,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,8.256365629265087,8.042529407376353,8.47020185115382,0.4276724437774675,3.679659765207565,3.5938582173911757,3.7654613130239536,0.17160309563277787,0.15231804867461904,0.07615902433730952,0.22847707301192854,0.152318048674619,0.6595256970580246,0.6456663543041608,0.6733850398118885,0.027718685507727714,0.0659525697058024,0.06456663543041605,0.06733850398118875,0.002771868550772702,3.0,3.0,3.0,0.0
64,13.4,10.0,12.0,2.0,13.4,10.0,12.0,2.0,1.555278845174422,1.2537067118520973,1.8804033907586069,0.6266966789065096,0.1555278845174422,0.1253706711852097,0.1880403390758608,0.06266966789065109,0.13733333333333334,0.12,0.2,0.08000000000000002,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,8.26648601416529,8.064129093595753,8.468842934734827,0.40471384113907405,3.74944089382731,3.6434894557370665,3.8553923319175527,0.2119028761804862,0.14341799152808035,0.07170899576404018,0.21512698729212054,0.14341799152808038,1.1272060737202585,0.915273232993097,1.3391389144474197,0.4238656814543227,0.11272060737202586,0.09152732329930972,0.13391389144474197,0.04238656814543225,4.0,4.0,4.0,0.0
65,15.6,10.0,10.0,0.0,15.6,10.0,10.0,0.0,1.3149193272753563,1.162553108554062,1.3921554596391268,0.22960235108506488,0.1314919327275355,0.1162553108554061,0.1392155459639124,0.022960235108506297,0.05052631578947368,0.0,0.1,0.1,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,8.27525941767124,8.083856981105974,8.466661854236506,0.3828048731305316,3.776261940387182,3.670252980391157,3.8822709003832077,0.21201791999205044,0.0,0.0,-0.0,-0.0,0.752015485469598,0.7091147080300522,0.7949162629091436,0.08580155487909147,0.07520154854695975,0.07091147080300517,0.07949162629091433,0.008580155487909163,4.0,4.0,4.0,0.0
66,9.8,8.0,11.0,3.0,9.8,8.0,11.0,3.0,1.5440304517716172,1.442774089860243,1.4922719620627796,0.04949787220253654,0.15440304517716172,0.1442774089860242,0.1492271962062779,0.0049497872202536874,0.10484848484848483,0.0909090909090909,0.125,0.0340909090909091,9.5,9.25,9.75,0.5,9.5,9.25,9.75,0.5,8.304552776050816,8.093599055879286,8.515506496222347,0.4219074403430607,3.815075647410257,3.710827960934103,3.9193233338864113,0.20849537295230824,0.2957360402026994,0.29128601162943,0.30018606877596876,0.008900057146538742,0.797279225692332,0.7691706625293786,0.8253877888552854,0.05621712632590681,0.0797279225692332,0.07691706625293786,0.08253877888552855,0.005621712632590689,4.0,4.0,4.0,0.0
